sentence,sentiment,opinion,aspect,subjectivity
These shoes were ordered in an extra wide and they were not even close to a wide .,NEG,,they,1
These shoes work really well if you 're going to walk a lot .,POS,really,Shoes,0
These shoes work really well if you 're going to walk a lot .,POS,well,Shoes,0
These shorts are the original of all the sports shorts .,POS,original,Shorts,0
These stretched out in width after one wear and the stitching across top came undone .,NEG,,,1
"These survive the washing machine and many , many reuses .",POS,,,1
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,,tights,1
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,comfortable,tight,0
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,itchy,tight,0
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,not,tight,0
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,remarkably,tight,0
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,soft,tight,0
These tights are a drag queens best friend !,POS,best,tights,0
"These tights are a lovely shade of ballet pink , and the material is thick and looks like it will hold up well with repeated washing .",POS,lovely,tights,0
"These tights are a lovely shade of ballet pink , and the material is thick and looks like it will hold up well with repeated washing .",POS,well,material,0
These tights are comfortable and well made - they 're dance tights and that makes the difference !,POS,,dance,1
These tights are comfortable and well made - they 're dance tights and that makes the difference !,POS,,tights,1
These tights are comfortable and well made - they 're dance tights and that makes the difference !,POS,comfortable,tights,0
These tights are comfortable and well made - they 're dance tights and that makes the difference !,POS,well,tights,0
These tights are described as a classic and they are - great to wear and so comfortable,POS,comfortable,They,0
These tights are described as a classic and they are - great to wear and so comfortable,POS,great,They,0
These tights are described as a classic and they are - great to wear and so comfortable,POS,so,They,0
"These tights are durable , suck you in and comfortable .",POS,comfortable,tights,0
"These tights are durable , suck you in and comfortable .",POS,durable,tights,0
These tights are great !,POS,great,tights,0
These tights are not holding up well .,NEG,holding,tights,0
These tights are not holding up well .,NEG,not,tights,0
These tights are not holding up well .,NEG,up,tights,0
These tights are not holding up well .,NEG,well,tights,0
These tights are perfect .,POS,perfect,tights,0
These tights are shiny and super small .,NEG,small,tights,0
These tights are shiny and super small .,NEG,super,tights,0
These tights are super soft and can take a beating .,POS,soft,tights,0
These tights are super soft and can take a beating .,POS,super,tights,0
These tights are thick enough that I am not super worried that she will put a hole in them .,POS,enough,tights,0
These tights are thick enough that I am not super worried that she will put a hole in them .,POS,thick,tights,0
These tights are unwearable .,NEG,unwearable,tights,0
These tights are very comfortable and pretty .,POS,comfortable,tights,0
These tights are very comfortable and pretty .,POS,pretty,tights,0
These tights are very comfortable and pretty .,POS,very,tights,0
These tights fit exactly as expected and they feel great .,POS,fit,tights,0
These tights fit exactly as expected and they feel great .,POS,great,they,0
These tights fit great and they are very good quality,POS,good,they,0
These tights fit great and they are very good quality,POS,great,tights,0
These tights fit great and they are very good quality,POS,Very,they,0
These tights fit perfectly for me at a size 18 .,POS,perfectly,tights,0
these tights fit very well and are a great material,POS,great,material,0
these tights fit very well and are a great material,POS,Very,tights,0
these tights fit very well and are a great material,POS,well,tights,0
These tights fit well and feel nice and soft !,POS,nice,tights,0
These tights fit well and feel nice and soft !,POS,soft,tights,0
These tights fit well and feel nice and soft !,POS,well,tights,0
These tights go well with my Bal-Togs thong leotard and ballet slippers .,POS,well,tights,0
"These tights have a gorgeous , shimmery , sheen to them , which is exactly what I was looking for .",POS,,them,1
"These tights have a gorgeous , shimmery , sheen to them , which is exactly what I was looking for .",POS,gorgeous,sheen,0
"These tights have a gorgeous , shimmery , sheen to them , which is exactly what I was looking for .",POS,shimmery,sheen,0
These tights have a really awesome shimmer .,POS,Awesome,tights,0
These tights have a really awesome shimmer .,POS,really,tights,0
"These tights lasted well , very shiney .",POS,shiney,tights,0
"These tights lasted well , very shiney .",POS,Very,tights,0
"These tights lasted well , very shiney .",POS,well,tights,0
"These tights not only look great and make legs look great , but they support beautifully and are more resistant to runs than nylons .",POS,,they,1
"These tights not only look great and make legs look great , but they support beautifully and are more resistant to runs than nylons .",POS,beautifully,they,0
"These tights not only look great and make legs look great , but they support beautifully and are more resistant to runs than nylons .",POS,great,tights,0
These tights were supposed to be an xxl but when i got them they wouldnt even fit my size 8 sister .,NEG,,tights,1
These went well with the bodysuit and looked pretty natural .,POS,natural,,0
These went well with the bodysuit and looked pretty natural .,POS,pretty,,0
These went well with the bodysuit and looked pretty natural .,POS,well,,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,'-,quality,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,great,quality,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,great,they,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,nice,quality,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,nice,they,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,pretty,they,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,smoothing,they,0
"These were just too shimmery for my taste , so I returned them .",NEG,,them,1
"These were just too shimmery for my taste , so I returned them .",NEG,just,them,0
"These were just too shimmery for my taste , so I returned them .",NEG,shimmery,them,0
