raw_words,sentiment,aspect,opinion,subjectivity
"There are so many yummy choices for whatever mood you may be in.There 's always a wait on the weekends , and sometimes during the week too , but it 's TOTALLY worth it .",POS,,TOTALLY worth,0
"There are so many yummy choices for whatever mood you may be in.There 's always a wait on the weekends , and sometimes during the week too , but it 's TOTALLY worth it .",POS,choices,"yummy, so many",0
"There can be large gaps of time between dishes appearing.In Austin , the food here is probably the closest ( albeit in a much more simple fashion ) to the vegetarian restaurants I ate at in China , but more from a soup/tea/bao experience rather than a dim sum perspective .",NEG,,,0
"There can be large gaps of time between dishes appearing.In Austin , the food here is probably the closest ( albeit in a much more simple fashion ) to the vegetarian restaurants I ate at in China , but more from a soup/tea/bao experience rather than a dim sum perspective .",NEG,food,,0
There is a free parking garage connecting these two establishments which has plenty of free parking .,POS,free parking,plenty,0
"There is a new guy who is sweet , and the owner is really cool .",POS,guy,sweet,0
"There is a new guy who is sweet , and the owner is really cool .",POS,owner,really cool,0
"There is a quaint and quiet atmosphere , which makes it great for catching up on reading or work !",POS,atmosphere,"quiet, quaint",0
There is a sick fowl smell wafting outside from the restaurant that we can smell all the way out to the curb.A couple of bolder folks drop off and go across the street to a bikini bar .,NEG,restaurant,sick fowl smell,0
There is also minimal seating so be prepared to eat standing up or on the go .,NEG,seating,minimal,0
There is no reason to go here unless you like shitty service and want to be talked down to ... there are too many amazing restaurants in Portland that provide great service and wonderful food to go to Junior 's .,NEG,Junior 's,,0
There is no reason to go here unless you like shitty service and want to be talked down to ... there are too many amazing restaurants in Portland that provide great service and wonderful food to go to Junior 's .,NEG,service,shitty,0
There is really only one thing to say here.STEAK TIPS5 stars,POS,here.STEAK TIPS5,,0
There is something delightfully naughty and barbaric about having two kinds of the same thing on your plate .,POS,plate,delightfully,0
There was a lot of very dry white rice to go with everything ...,NEG,white rice,very dry,0
There was about 1/8 cup of greasy spinach and a very fatty portion of pork cutlet with lots of fried skin on the side ...,NEG,pork cutlet,very fatty,0
There was about 1/8 cup of greasy spinach and a very fatty portion of pork cutlet with lots of fried skin on the side ...,NEG,spinach,greasy,0
"There was also no seasoning on the chicken even though the menu stated , perfectly seasoned '' .",NEG,chicken,no seasoning,0
"There was hardly any chicken , it was mostly batter which tasted like KFC .",NEG,,,0
"There was hardly any chicken , it was mostly batter which tasted like KFC .",NEG,chicken,hardly,0
There was n't enough outdoor seating for everyone so that definitely sucked and made the wait worse .,NEG,,"definitely sucked, worse",0
There was n't enough outdoor seating for everyone so that definitely sucked and made the wait worse .,NEG,outdoor seating,was n't enough,0
"There was no wait , and plenty of open tables .",POS,,,0
There was no wait and we were seated promptly .,POS,,,0
There was no wait on this Monday morning and the staff has been great !,POS,staff,great,0
There was nothing memorable about it .,NEG,,nothing memorable,0
"There was one whole one in the bag , but when I cut into it , it wasnt cooked and the batter was still raw .",NEG,batter,still raw,0
There was plenty to eat .,POS,,plenty,0
"There was some doubts to the quality of flavor , as my Philly roll was falling apart a little bit , and the donut roll we ordered became a little impractical because that too was slightly falling apart .",NEG,Philly roll,,0
"There was some doubts to the quality of flavor , as my Philly roll was falling apart a little bit , and the donut roll we ordered became a little impractical because that too was slightly falling apart .",NEG,donut roll,a little impractical,0
"There was some doubts to the quality of flavor , as my Philly roll was falling apart a little bit , and the donut roll we ordered became a little impractical because that too was slightly falling apart .",NEU,quality of flavor,doubts,1
There was something wrong with the breading .,NEG,breading,wrong,0
"There were 5 entrees for the buffet , lentil soup which was amazing , white rice and rice cakes , a veggie cabbage mix and rice pudding for dessert .",POS,lentil soup,amazing,0
"There were also a couple salads , one of greens and tomatoes with a very acidic vinaigrette ( a trend I 've seen among Ethiopian restaurants ) and another with lentils that was very refreshing.The injera was fluffy , on the thicker side ( from my experience ) , and available at the buffet .",POS,injera,fluffy,0
"There were also a couple salads , one of greens and tomatoes with a very acidic vinaigrette ( a trend I 've seen among Ethiopian restaurants ) and another with lentils that was very refreshing.The injera was fluffy , on the thicker side ( from my experience ) , and available at the buffet .",POS,lentils,refreshing.The,0
"There were also four or five beef dishes , including one with authentic Ethiopian spices '' and an adjacent dish with `` even more authentic Ethiopian spices , '' plus the expected array of lentils , beans , and cabbage.Speaking of spices , everything I ate was full-flavored , including some that had a fair amount of heat .",POS,,full-flavored,0
There were dipping sauces and we enjoyed the tomatillo sauce and the guacamole .,POS,guacamole,enjoyed,0
There were dipping sauces and we enjoyed the tomatillo sauce and the guacamole .,POS,tomatillo sauce,enjoyed,0
There were no more than 10 tables down there and they were spaced far apart so you could have your own little conversations etc .,POS,,,0
"There were several tables cleared with plenty of room for us to sit , but instead of seating us they continued to sit partys of two at larger tables .",NEG,they,,0
Theres Something for everyone here at Verts .,POS,Verts,,0
Theres a little waiting area that you can sit down to wait so it 's not bad .,POS,waiting area,not bad,0
These are a bit larger but every bit as good !,POS,,"a bit larger, good",0
These are doughnuts for adults which is awesome !,POS,doughnuts,awesome,0
These burgers start as a fluff ball '' of 100 % Angus Beef that 's laid across a grill slathered in butter .,POS,slathered,grill,0
These cupcakes were sooooooooo good .,POS,cupcakes,sooooooooo good,0
These folks could make it palatable .,POS,,palatable,0
These folks could make it palatable .,POS,folks,,0
These guys were recommended to me by a co-worker and they are awesome !,POS,,awesome,0
These were awesome .,POS,,awesome,0
They 'll make what you want which is nice .,POS,They,,0
"They 're able to customize and not put cheese on things , but it seems like their food prep area has a lot of cross contamination .",NEG,food prep area,a lot of cross contamination,0
They 're also willing and able to separate checks for groups - a feat that an increasing number of Atlanta restaurants are no longer inclined to do .,POS,They,,0
"They 're kid-friendly , and the service has always been spot on .",POS,They,kid-friendly,0
"They 're kid-friendly , and the service has always been spot on .",POS,service,,0
"They 're not overly sweet , and are very filling .",NEU,,not overly sweet,1
"They 're not overly sweet , and are very filling .",POS,,very filling,0
They 've got some fun cocktails .,POS,cocktails,fun,0
"They 've moved toward a more seafood-oriented menu recently but the classics are amazing - beef tartare , sweetbreads , rabbit ravioli , and the burger , wow !",POS,beef tartare,amazing,0
"They 've moved toward a more seafood-oriented menu recently but the classics are amazing - beef tartare , sweetbreads , rabbit ravioli , and the burger , wow !",POS,burger,amazing,0
