sentence,sentiment,opinion,aspect,subjectivity
the default scaling 1536x864 looks excellent and sharp to me .,POS,excellent,scaling,0
the default scaling 1536x864 looks excellent and sharp to me .,POS,sharp,default,0
the default scaling 1536x864 looks excellent and sharp to me .,POS,sharp,scaling,0
the design and style is topnotch .,POS,topnotch,design,0
the design and style is topnotch .,POS,topnotch,style,0
the design is beautiful and the force feedback track pad is amazing .,POS,amazing,pad,0
the design is beautiful and the force feedback track pad is amazing .,POS,amazing,track,0
the design is beautiful and the force feedback track pad is amazing .,POS,beautiful,design,0
the device is so sturdy and clean looking it is a pleasure to hold in my hands .,POS,clean,device,0
the device is so sturdy and clean looking it is a pleasure to hold in my hands .,POS,pleasure,device,0
the device is so sturdy and clean looking it is a pleasure to hold in my hands .,POS,sturdy,device,0
the device is very light and easily transportable .,POS,light,device,0
the device is very light and easily transportable .,POS,transportable,device,0
the device itself is light and handsome - but virtually useless for long documents .,NEG,useless,device,0
the device itself is light and handsome - but virtually useless for long documents .,POS,handsome,device,0
the device itself is light and handsome - but virtually useless for long documents .,POS,light,device,0
The disk-drive usage is always more than 70 % and it is loud .,NEG,,disk-drive,1
the display clarity is outstanding .,POS,outstanding,clarity,0
the display clarity is outstanding .,POS,outstanding,display,0
the display is amazing and the new force click trackpad is an awesome addition .,POS,amazing,display,0
the display is amazing and the new force click trackpad is an awesome addition .,POS,awesome,click,0
the display is amazing and the new force click trackpad is an awesome addition .,POS,awesome,force,0
the display is amazing and the new force click trackpad is an awesome addition .,POS,awesome,trackpad,0
the display is beautiful and the amount if software you get makes it worth the price !,POS,beautiful,display,0
the display is beautiful and the amount if software you get makes it worth the price !,POS,worth,software,0
"the display is brilliant , has the whitest whites and the blackest blacks , contrast is excellent and the colors are outstanding .",POS,brilliant,display,0
"the display is brilliant , has the whitest whites and the blackest blacks , contrast is excellent and the colors are outstanding .",POS,excellent,contrast,0
"the display is brilliant , has the whitest whites and the blackest blacks , contrast is excellent and the colors are outstanding .",POS,outstanding,colors,0
the display is clear .,POS,clear,display,0
The display is clear and vivid .,POS,clear,display,0
The display is clear and vivid .,POS,vivid,display,0
"the display is crisp and bright , setup literally takes under a minute , its fast , cheap , charges fast , lasts forever .",POS,,,1
"the display is crisp and bright , setup literally takes under a minute , its fast , cheap , charges fast , lasts forever .",POS,bright,display,0
"the display is crisp and bright , setup literally takes under a minute , its fast , cheap , charges fast , lasts forever .",POS,cheap,setup,0
"the display is crisp and bright , setup literally takes under a minute , its fast , cheap , charges fast , lasts forever .",POS,crisp,display,0
"the display is crisp and bright , setup literally takes under a minute , its fast , cheap , charges fast , lasts forever .",POS,fast,setup,0
the display is excellent !,POS,excellent,display,0
The display is light leak .,NEG,leak,display,0
The display is light leak .,NEG,light,display,0
"the display is perfect for me , plenty of brightness and a decent resolution .",POS,brightness,display,0
"the display is perfect for me , plenty of brightness and a decent resolution .",POS,decent,resolution,0
"the display is perfect for me , plenty of brightness and a decent resolution .",POS,perfect,display,0
the display panel on the machine i received is warped .,NEG,warped,display,0
the display panel on the machine i received is warped .,NEG,warped,on,0
the display panel on the machine i received is warped .,NEG,warped,panel,0
the drag and drop works poorly which is very annoying .,NEG,annoying,,0
the drag and drop works poorly which is very annoying .,NEG,poorly,,0
"the dvd player is a really nice touch as well , i didn ' t think i would use it but i definitely will in the future !",POS,nice,dvd,0
"the dvd player is a really nice touch as well , i didn ' t think i would use it but i definitely will in the future !",POS,nice,player,0
"the fact that i can flip it into tablet is cool , the audio is decent , i love the feel of the keyboard , i didn ' t think touch screen was a big deal , but i use it all the time now with joy , ya .",POS,cool,tablet,0
"the fact that i can flip it into tablet is cool , the audio is decent , i love the feel of the keyboard , i didn ' t think touch screen was a big deal , but i use it all the time now with joy , ya .",POS,joy,screen,0
"the fact that i can flip it into tablet is cool , the audio is decent , i love the feel of the keyboard , i didn ' t think touch screen was a big deal , but i use it all the time now with joy , ya .",POS,joy,touch,0
"the fact that i can flip it into tablet is cool , the audio is decent , i love the feel of the keyboard , i didn ' t think touch screen was a big deal , but i use it all the time now with joy , ya .",POS,love,keyboard,0
"the fact that it flips to become a tablet style unit , the great build quality ( all aluminum chassis , top and sides ) , etc .",POS,great,build,0
"the fact that it flips to become a tablet style unit , the great build quality ( all aluminum chassis , top and sides ) , etc .",POS,great,quality,0
"the feel of the touchpad is not as smooth ( frictionless ) as others i have used , but it ' s not terrible either .",NEU,not,touchpad,1
"the feel of the touchpad is not as smooth ( frictionless ) as others i have used , but it ' s not terrible either .",NEU,terrible,touchpad,1
"The finger print scanner works great , but the built in mouse pad is a little flimsy when it comes to the mouse buttons .",NEG,flimsy,mouse,0
"The finger print scanner works great , but the built in mouse pad is a little flimsy when it comes to the mouse buttons .",NEG,flimsy,pad,0
"The finger print scanner works great , but the built in mouse pad is a little flimsy when it comes to the mouse buttons .",POS,Great,finger,0
"The finger print scanner works great , but the built in mouse pad is a little flimsy when it comes to the mouse buttons .",POS,Great,print,0
