raw_words,sentiment,aspect,opinion,subjectivity
Thumbs up .,POS,,,0
Tights came fast and easy !,POS,Tights,"fast, easy",0
Toe area too small as well as lengthI WONDER IF THESE SHOES ARE A KNOCKOFF AS THE INSIDE IS PEELING .,NEG,INSIDE,,0
Toe area too small as well as lengthI WONDER IF THESE SHOES ARE A KNOCKOFF AS THE INSIDE IS PEELING .,NEG,SHOES,,0
Toe area too small as well as lengthI WONDER IF THESE SHOES ARE A KNOCKOFF AS THE INSIDE IS PEELING .,NEG,Toe area,too small,0
Toe area too small as well as lengthI WONDER IF THESE SHOES ARE A KNOCKOFF AS THE INSIDE IS PEELING .,NEG,lengthI,too small,0
Toe box too small .,NEG,Toe box,too small,0
Toes are a little pointy but nothing I can not get past .,NEG,Toes,a little pointy,0
Too bad .,NEG,,Too bad,0
Too bad it made with not leather .,NEG,,Too bad,0
Too bad the footpad is n't microfiber or something like that .,NEG,footpad,Too bad,0
Too big to wear,NEG,,Too big,0
"Too boxy , thought it would be more fitted like on the model .",NEG,,Too boxy,0
"Too fancy , they went back",NEG,they,Too fancy,0
Too long .,NEG,,Too long,0
Too long and not wide enough for my feet ( 10.5 EEE ) .,NEG,,"not wide enough, Too long",0
Too narrow .,NEG,,Too narrow,0
Too narrow for me.Unfortunately I could not wear then and had to send them back .,NEG,,Too narrow,0
Too narrow for me.Unfortunately I could not wear then and had to send them back .,NEG,them,,0
Too small for taller individuals who may be 6 ' 0 or taller .,NEG,,Too small,0
Totally worth the money .,POS,,Totally worth,0
Tried to call for more info early on but never the right time to reach someone .,NEG,,,0
Ultra shimmery !,POS,,Ultra shimmery,0
"Unfortunately , I had to pay for the return and it was almost $ 12 .",NEG,,,0
"Unfortunately , the waistband in the XXL was still much too tight .",NEG,waistband,"much too tight, Unfortunately",0
Unfortunately the strap digs into the back of my foot just above the ankle making it somewhat uncomfortable .,NEG,,uncomfortable,0
Unfortunately the strap digs into the back of my foot just above the ankle making it somewhat uncomfortable .,NEG,strap,,0
Unfortunately they were too small .,NEG,they,too small,0
VERY PLEASED WITH MY PURCHASE,POS,PURCHASE,VERY PLEASED,0
"Very , very durable .",POS,,very durable,0
"Very comfortable , just make sure to order up a full size !",POS,,Very comfortable,0
Very comfortable .,POS,,Very comfortable,0
Very comfortable and a little dressy but can be worn with either slacks or a skirt and look appropriate .,POS,,"NULL, a little dressy, Very comfortable",0
"Very comfortable and easy to wear shoes , just the right size .",POS,shoes,"easy, Very comfortable",0
"Very comfortable and easy to wear shoes , just the right size .",POS,size,right,0
Very comfortable and looks great .,POS,,"Very comfortable, great",0
Very comfortable and stylish .,POS,,"stylish, Very comfortable",0
Very comfortable sandals .,POS,sandals,Very comfortable,0
"Very comfortable shoe , but it runs a little wide , as I ordered the narrow .",NEG,shoe,a little wide,0
"Very comfortable shoe , but it runs a little wide , as I ordered the narrow .",POS,shoe,Very comfortable,0
"Very comfortable tights , great for costumes , hides all veins bruises and other imperfections .",POS,tights,"great, Very comfortable",0
Very comfortable tights but a little tight at the waist line .,NEG,waist line,a little tight,0
Very comfortable tights but a little tight at the waist line .,POS,tights,Very comfortable,0
Very comfortable to walk in .,POS,,Very comfortable,0
"Very comfotable , a fine shoe made well",POS,shoe,"well, Very comfotable, fine",0
Very comfy and well made .,POS,,"Very comfy, well",0
Very cozy,POS,,Very cozy,0
Very cute !,POS,,Very cute,0
Very cute but needs to be stretched for one foot ... ... .,NEG,,,0
Very cute but needs to be stretched for one foot ... ... .,POS,,Very cute,0
Very cute flat shoe .,POS,shoe,Very cute,0
Very disappointed .,NEG,,Very disappointed,0
Very disappointed because I really liked the style .,NEG,,Very disappointed,0
Very disappointed because I really liked the style .,POS,style,really liked,0
Very disappointed in the sizing as I have had other Lifestride shoes in an extra wide that fit great .,NEG,sizing,Very disappointed,0
Very disappointed in the sizing as I have had other Lifestride shoes in an extra wide that fit great .,POS,Lifestride shoes,great,0
Very feminine .,POS,,Very feminine,0
"Very good fit , excellent material .",POS,,Very good,0
"Very good fit , excellent material .",POS,material,excellent,0
Very good sandals for the price .,POS,sandals,Very good,0
Very good tights .,POS,tights,Very good,0
Very happy with my order and the products arrived as promised .,NEG,,,0
Very happy with my order and the products arrived as promised .,POS,,Very happy,0
Very happy with the product .,POS,product,Very happy,0
Very happy with them .,POS,them,Very happy,0
Very highly recommended !,POS,,Very highly recommended,0
Very light weight and comfortable,POS,,"Very light, comfortable",0
Very nice !,POS,,Very nice,0
Very nice and comfortable shoe .,POS,shoe,"Very nice, comfortable",0
"Very nice fitting and durable and they really light up your legs.Not very practical for everyday wear but if you really want to show off your legs , these are just the ticket .",NEG,they,legs.Not very practical,0
"Very nice fitting and durable and they really light up your legs.Not very practical for everyday wear but if you really want to show off your legs , these are just the ticket .",NEU,they,,1
"Very nice fitting and durable and they really light up your legs.Not very practical for everyday wear but if you really want to show off your legs , these are just the ticket .",POS,they,"Very nice, durable",0
Very nice my daughter loves these and they are lasting a long time .,POS,they,"loves, NULL, Very nice",0
"Very nice quality , comfort and design , I wear them almost every day all day .",POS,comfort,Very nice,0
"Very nice quality , comfort and design , I wear them almost every day all day .",POS,design,Very nice,0
"Very nice quality , comfort and design , I wear them almost every day all day .",POS,quality,Very nice,0
"Very nice quality , comfort and design , I wear them almost every day all day .",POS,them,,0
Very nice shade of red .,POS,,Very nice,0
Very nice shoe it would be great if this style came in more colors .,POS,shoe,Very nice,0
Very nice sweatshirt .,POS,sweatshirt,Very nice,0
"Very nice tights , I could tell right away they 'd be too tight on me but I gave them to my granddaughter and she loves them !",POS,them,loves,0
"Very nice tights , I could tell right away they 'd be too tight on me but I gave them to my granddaughter and she loves them !",POS,tights,Very nice,0
"Very orange , very thick .",POS,,"very thick, Very orange",0
Very pleased with them .,POS,them,Very pleased,0
Very pretty but not if I can not wear them .,POS,them,"NULL, Very pretty",0
