raw_words,sentiment,aspect,opinion,subjectivity
We had a very pleasant stay in a terrific space in a great location .,POS,location,great,0
We had a very pleasant stay in a terrific space in a great location .,POS,space,terrific,0
We had a very pleasant stay in a terrific space in a great location .,POS,NULL,very pleasant,0
We had a wonderful and pleasant stay,POS,NULL,"wonderful, pleasant",0
We had a wonderful experience .,POS,NULL,wonderful,0
We had a wonderful time at Tiffany 's loft .,POS,Tiffany 's loft,wonderful,0
We had a wonderful time at Valerie and Jason 's house .,POS,NULL,wonderful,0
We had a wonderful time staying at Gloria 's place .,POS,'s place,wonderful,0
We had a wonderful time staying at Gloria 's place .,POS,Gloria,wonderful,0
We had an early arrival and Tiffany was very accommodating .,POS,Tiffany,very accommodating,0
We had an exceptional stay at the Pvt Tree Top room .,POS,NULL,exceptional,0
We had hot weather and the AC was not adequate in two of the bedrooms .,NEG,AC,not adequate,0
We had interesting conversations with them and they were always ready to help us with whatever we needed .,POS,they,help,0
We had interesting conversations with them and they were always ready to help us with whatever we needed .,POS,conversations,interesting,0
We had no trouble checking in or out .,POS,checking in or out,no trouble,0
We had one small inconvenience and Gloria went out of her way to make it better and to follow up with us to make sure we were ok .,POS,Gloria,NULL,1
We had plenty of space to gather & plenty of space to retreat .,POS,space,"plenty, plenty",0
"We had some issues with the internet that Gloria , as soon as she was notified , took care of immediately .",POS,NULL,took care of immediately,0
We had some problems with amenities when we first moved in ( bathtub would n't drain and stove was n't working ) which for various reasons took several days to fix .,NEG,amenities,problems,0
We had such a great time in Boston and her place was the perfect little spot to stay !,POS,place,"perfect, great",0
We had supper on the rooftop terrace and the view was magnificient as the sun was setting .,POS,view,magnificient,0
We had time to chat with her and her son and they are very lovely people .,POS,they,very lovely,0
We had what we needed and were able to enjoy the space and use it effectively .,POS,space,"enjoy, effectively",0
We have had a wonderful stay with Valerie .,POS,Valerie,NULL,1
We have had a wonderful stay with Valerie .,POS,NULL,wonderful,0
We have recommended this location to over 100 different people and clients at the conference that we attended throughout the week and promise that anyone staying will enjoy the location and all of its wonderful amenities !,POS,location,recommended,0
We have recommended this location to over 100 different people and clients at the conference that we attended throughout the week and promise that anyone staying will enjoy the location and all of its wonderful amenities !,POS,amenities,wonderful,0
We highly recommend it .,POS,NULL,highly recommend,0
We highly recommend Penny 's place .,POS,Penny 's place,highly recommend,0
We highly recommend Penny 's place and we will definitely stay again in the future if we come back to Boston !,POS,Penny 's place,highly recommend,0
We highly recommend staying here and hope we can do it again ourselves !,POS,NULL,highly recommend,0
We highly recommend staying there !,POS,NULL,highly recommend,0
We highly recommend Tiffany 's place .,POS,Tiffany 's place,highly recommend,0
We highly recommend Tiffany 's place and would definitely come back again .,POS,Tiffany 's place,highly recommend,0
We immediately felt comfortable and at home with Penny .,POS,Penny,comfortable,0
We kept in touch during our stay and Tiffany was very sweet and helpfull with everything via mail .,POS,Tiffany,"very sweet, helpfull",0
We 'll definitely recommend his apartment !,POS,apartment,definitely recommend,0
We look forward to returning again .,POS,NULL,look forward to,0
We Look forward to staying here again .,POS,NULL,Look forward to,0
We look forward to staying there again when we next visit Boston .,POS,NULL,look forward to,0
We love love his house fully equipped and his generosity .,POS,generosity,love love,0
We love love his house fully equipped and his generosity .,POS,house,"love love, fully",0
We loved being walking distance to many attractions in Boston .,POS,NULL,NULL,1
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,roof deck,loved,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,sunset glow off of the State House,truly beautiful,0
We loved it .,POS,NULL,loved,0
We loved it though and had a great 3 days here .,POS,NULL,"great, loved",0
We loved our short stay with Valerie and Jason .,POS,NULL,loved,0
We loved our stay !,POS,NULL,loved,0
We loved our weekend in Boston staying here !,POS,NULL,loved,0
We loved staying at Tiffany 's place !,POS,Tiffany 's place,loved,0
We loved staying here !,POS,NULL,loved,0
"We loved the cozy two bedroom apartment , and it was perfect for our three day stay with our two teens .",POS,apartment,"cozy, perfect",0
"We loved the house , the location , the entire experience .",POS,NULL,loved,0
"We loved the house , the location , the entire experience .",POS,house,loved,0
"We loved the house , the location , the entire experience .",POS,location,loved,0
"We loved the roof deck patio , we went up often and were the only ones up there .",POS,roof deck patio,loved,0
We loved the rooftop patio and we watched the fireworks from there and the view was perfect .,POS,rooftop patio,loved,0
We loved the rooftop patio and we watched the fireworks from there and the view was perfect .,POS,view,perfect,0
We loved this place !,POS,place,loved,0
We LOVED Tiffany 's place .,POS,Tiffany 's place,LOVED,0
We met him briefly but enjoyed talking to him .,POS,talking,enjoyed,0
"We only stayed for four nights , which was perfect for us .",POS,NULL,perfect,0
We only went there on our way to check out and I regret not going up there every night to just look at the ( Website hidden by Airbnb ) magnificent and such an added benefit in this reservation .,POS,NULL,"magnificent, benefit",0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,Penny 's place,"charm, convenience",0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,reviews,great,0
We really appreciated this !,POS,NULL,really appreciated,0
"We really appreciated this lovely space , in a beautiful neighborhood , close to downtown but far enough away .",POS,neighborhood,"beautiful, close",0
"We really appreciated this lovely space , in a beautiful neighborhood , close to downtown but far enough away .",POS,space,"lovely, really appreciated",0
We really enjoyed it !,POS,NULL,enjoyed,0
We really enjoyed our stay .,POS,NULL,really enjoyed,0
We really enjoyed our stay and Penny is a delightful host ; we look forward to our next visit there .,POS,Penny,delightful,0
We really enjoyed our stay and Penny is a delightful host ; we look forward to our next visit there .,POS,NULL,"look forward to, really enjoyed",0
We really enjoyed our stay here !,POS,NULL,really enjoyed,0
We really enjoyed our stay here and hope to return sometime .,POS,NULL,"hope, really enjoyed",0
We really enjoyed our stay in Valerie and Jason 's place .,POS,NULL,really enjoyed,0
We really enjoyed staying at Valerie 's place .,POS,NULL,really enjoyed,0
We really enjoyed the neighborhood and having so many options within walking distance .,POS,neighborhood,"NULL, really enjoyed",0
We really felt at home and thanks to them we truly enjoyed our staying in Boston !,POS,them,"NULL, thanks",0
We really felt at home and thanks to them we truly enjoyed our staying in Boston !,POS,NULL,truly enjoyed,0
We really felt comfortable and at home .,POS,NULL,comfortable,0
"We really liked the place , it was cozy and comfortable , enough for two people .",POS,place,"comfortable, cozy",0
"We really liked the place , it was cozy and comfortable , enough for two people .",POS,NULL,really liked,0
We really recommend this place .,POS,place,really recommend,0
We received improper informations and had problems entering the house .,NEG,informations,improper,0
We rented a parking spot behind the building and this was a good move because parking in the neighborhood is tight .,POS,parking spot,good,0
We rented a parking spot behind the building and this was a good move because parking in the neighborhood is tight .,NEG,neighborhood,tight,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,baby gates,"a little stressful, tricky",0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",POS,baby gates,mostly fine,0
We rented this place for colleagues coming to town for meetings by North Station and it was perfect .,POS,place,perfect,0
We returned from Fenway about midnight ( on foot ) and the area was well-lit and quiet .,POS,area,"quiet, well-lit",0
We spend one night at Tiffany 's lovely place in Beacon Hill .,POS,place,lovely,0
We stayed at Oine 's beautiful apartment for the second time last weekend and it was just as we remembered it .,POS,apartment,beautiful,0
We stayed here for 8 nights and the room was clean and cosy with fresh towels provided ; our baths never ran out of hot water .,POS,room,"cosy, clean",0
We stayed here for 8 nights and the room was clean and cosy with fresh towels provided ; our baths never ran out of hot water .,POS,towels,fresh,0
