raw_words,sentiment,aspect,opinion,subjectivity
They do n't roll at the waist like some pantyhose .,POS,They,NULL,1
"They do n't run , rip or snag if you handle them properly .",POS,They,NULL,1
They do n't run like stockings when you get a whole in them .,POS,They,NULL,1
They do run a tiny bit small but with some stretching fit just fine .,NEG,They,a tiny bit small,0
They do run a tiny bit small but with some stretching fit just fine .,POS,They,fine,0
They do run quite small in length though .,NEG,They,quite small,0
They don't seem to cater to women of color ! !,NEG,They,NULL,1
"They easily stretched wide enough , but not long enough .",POS,They,easily,0
"They easily stretched wide enough , but not long enough .",NEG,They,not long enough,0
They even survived spattered oil stains from a Thanksgiving kitchen mishap - washed right out .,POS,They,NULL,1
They feel very durable and I love the sheen of them .,POS,sheen,love,0
They feel very durable and I love the sheen of them .,POS,They,very durable,0
They feel wonderful and after I lose a few more pounds will be fine .,POS,They,wonderful,0
"They felt a little tight , so I went with the next size .",NEG,They,a little tight,0
They fit almost perfectly ... perhaps a tad big but a 7 would probably have been too snug.My dissatisfaction is with the strap .,POS,They,almost perfectly,0
They fit almost perfectly ... perhaps a tad big but a 7 would probably have been too snug.My dissatisfaction is with the strap .,NEG,strap,dissatisfaction,0
They fit and feel very comfortable .,POS,They,"very comfortable, fit",0
they fit as expected .,NEU,they,NULL,1
They fit everywhere but the length .,NEG,length,NULL,0
They fit everywhere but the length .,POS,They,fit,0
"They fit great , a little more narrow than I expected being I got the wide and normally do n't have to except in sandals ( no one wants to be squishing out the sides of sandals so I always get the wide widths if available lol ) .",POS,They,great,0
They fit great and are very comfortable .,POS,They,"great, very comfortable",0
They fit great and the shine makes them perfect for performing : ),POS,They,great,0
They fit great and the shine makes them perfect for performing : ),POS,them,perfect,0
They fit her perfectly and she reported that they were soft and comfortable .,POS,they,"comfortable, soft",0
They fit her perfectly and she reported that they were soft and comfortable .,POS,They,perfectly,0
They fit like other dancers products .,POS,They,fit,0
They fit nicely except for the extremely tight waistband .,NEG,waistband,extremely tight,0
They fit nicely except for the extremely tight waistband .,POS,They,nicely,0
They fit perfect and I have yet to get a run .,POS,They,perfect,0
They fit perfect i am 6ft with 35in legs .,POS,They,perfect,0
"They fit perfectly , I wear them often .",POS,They,perfectly,0
They fit somewhat tight at waist - but not overly so - well worth the size reminder ...,POS,They,tight,0
They fit somewhat tight at waist - but not overly so - well worth the size reminder ...,POS,NULL,well worth,0
"They fit true to size ( using Capezio chart ) but some people find it more comfy to order a size up , especially if the waistband bothers you .",POS,They,TRUE,0
They fit very well and are very soft without getting runs or getting pilly .,POS,They,"very well, very soft",0
They fit very well and I am happy with them .,POS,them,happy,0
They fit very well and I am happy with them .,POS,They,very well,0
They fit well and easy to walk in .,POS,They,"well, NULL",0
They fit well and I am very pleased .,POS,They,"very pleased, well",0
They fit well and look good and cheaper here than elsewhere .,POS,They,"good, well, cheaper",0
"They give great support and are strong enough to resist runs , but look really good on .",POS,They,"great, really good, strong",0
They go with almost every outfit .,POS,They,NULL,1
They have a little bit of a sheen to them and the color is almost identical to my skin tone which I love !,POS,color,"love, identical",0
They have always been just a tad tight .,NEG,They,a tad tight,0
They have always been so comfortable .,POS,They,so comfortable,0
They have good padding .,POS,padding,good,0
They have so far outlasted the expensive ones we 've bought in the past .,POS,They,NULL,1
They have the shine i was looking for they feel rough until you put them on .,POS,They,NULL,1
They hold up great !,POS,They,great,0
They hold up in the wash very well .,POS,They,very well,0
They hold up to wear and tear !,POS,They,NULL,1
They hold up very well .,POS,They,very well,0
They just are not broken in good yet .,POS,They,good,0
They keep me cool when I dance .,POS,They,NULL,1
They last a long time and look good no matter what you wear them with .,POS,They,good,0
They last a long time without getting any runs .,POS,They,NULL,1
They 'll go great underneath a dress and give a much smoother look on camera .,POS,They,great,0
"They look cute , fit well , have good support and last .",POS,They,"good, last, cute, well",0
They look good .,POS,They,good,0
They look great with almost any outfit .,POS,They,great,0
They look really nice on my feet .,POS,They,really nice,0
They looked nice .,POS,They,nice,0
They looked so comfortable so I ordered extra wide and they fit horribly .,NEG,they,horribly,0
They looked so comfortable so I ordered extra wide and they fit horribly .,POS,They,so comfortable,0
They made people look twice at my feet .,POS,They,NULL,1
They make my legs look great even with such a small heel !,POS,They,great,0
they make my legs looks amazing ! ! !,POS,they,amazing,0
They make your legs look great !,POS,They,great,0
"They make your legs so shiny and sexy , and the tan color is so flattering .",POS,tan color,so flattering,0
"They make your legs so shiny and sexy , and the tan color is so flattering .",POS,They,"so shiny, sexy",0
"They may not be the fanciest pair of shoes I could have purchased , but they look nice enough and for the price they are a perfect choice for someone just starting out in the world of ballroom dancing .",POS,they,nice enough,0
"They may not be the fanciest pair of shoes I could have purchased , but they look nice enough and for the price they are a perfect choice for someone just starting out in the world of ballroom dancing .",POS,price,perfect,0
They probably would 've be fine but decided not to reorder .,NEG,NULL,NULL,0
They probably would 've be fine but decided not to reorder .,NEU,They,fine,0
"They provide good coverage , this is my second pair ( unfortunately they are n't hole proof ! )",POS,They,good,0
"They provide good coverage , this is my second pair ( unfortunately they are n't hole proof ! )",NEG,they,unfortunately,0
They ran pretty quickly,POS,They,pretty quickly,0
they re beautiful though - and good quality .,POS,they,beautiful,0
they re beautiful though - and good quality .,POS,quality,good,0
"They 're cute and simple , with a slight heel that works well for me since I rarely wear heels.Following the other reviewer 's recommendations , I went a full size up for these shoes .",POS,They,"simple, cute",0
"They 're cute and simple , with a slight heel that works well for me since I rarely wear heels.Following the other reviewer 's recommendations , I went a full size up for these shoes .",POS,heel,well,0
"They 're dressy enough to wear with skirts , but casual for slacks and shorts .",POS,They,dressy enough,0
"They 're generally a good fit , as they stretch a bit after you wear them .",POS,They,good,0
They 're just OK-not sure I would purchase again-style is kind of old fashioned,NEG,again-style,NULL,0
They 're just OK-not sure I would purchase again-style is kind of old fashioned,NEU,They,just OK-not,0
