sentence,sentiment,opinion,aspect,subjectivity
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,dull,risotto,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,rich,and,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,rich,applewood,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,rich,cheddar,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,rich,Pork,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,rich,poutine,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,rich,Pulled,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,rich,smoked,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,too,and,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,too,applewood,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,too,cheddar,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,too,Pork,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,too,poutine,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,too,Pulled,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,too,smoked,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,Unfortunately,,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",POS,potential,and,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",POS,potential,applewood,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",POS,potential,cheddar,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",POS,potential,Pork,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",POS,potential,poutine,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",POS,potential,Pulled,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",POS,potential,smoked,0
Unique layout of the cafe .,POS,unique,layout,0
"Unique uses of traditional Japanese flavors like miso and yuzu , and done well .",POS,unique,flavors,0
"Unique uses of traditional Japanese flavors like miso and yuzu , and done well .",POS,unique,Japanese,0
