sentence,sentiment,opinion,aspect,subjectivity
"Welcoming friendly host with comfortable , relaxing space in a great , central location in Jamaica Plain !",POS,comfortable,space,0
"Welcoming friendly host with comfortable , relaxing space in a great , central location in Jamaica Plain !",POS,friendly,host,0
"Welcoming friendly host with comfortable , relaxing space in a great , central location in Jamaica Plain !",POS,great,location,0
"Welcoming friendly host with comfortable , relaxing space in a great , central location in Jamaica Plain !",POS,relaxing,space,0
"Welcoming friendly host with comfortable , relaxing space in a great , central location in Jamaica Plain !",POS,welcoming,host,0
Well described and accurate details for property were provided .,POS,accurate,,0
Well described and accurate details for property were provided .,POS,well,,0
Well done !,POS,done,,0
Well done !,POS,well,,0
Well stocked with everything you 'd possibly need .,POS,well,,0
Well-appointed with every necessary amenity with pleasant surprises like coffee selection and food/snacks .,POS,,amenity,1
Well-appointed with every necessary amenity with pleasant surprises like coffee selection and food/snacks .,POS,pleasant,,0
Well-appointed with every necessary amenity with pleasant surprises like coffee selection and food/snacks .,POS,well-appointed,,0
were more than a 10 minutes walk .,POS,,,1
were very kindly provided for us .,POS,kindly,,0
were very kindly provided for us .,POS,very,,0
What a beautiful loft apartment !,POS,beautiful,apartment,0
What a beautiful loft apartment !,POS,beautiful,loft,0
What a great location !,POS,great,location,0
What a great place !,POS,great,place,0
What a nice flat in a perfect location !,POS,nice,flat,0
What a nice flat in a perfect location !,POS,perfect,location,0
What a PERFECT location and lovely home in Boston .,POS,lovely,home,0
What a PERFECT location and lovely home in Boston .,POS,perfect,location,0
What a wonderful time we had staying in Tiffany 's loft .,POS,wonderful,loft,0
What a wonderful time we had staying in Tiffany 's loft .,POS,wonderful,'s,0
What a wonderful time we had staying in Tiffany 's loft .,POS,wonderful,Tiffany,0
What an a extraordinary experience to stay here ! !,POS,extraordinary,,0
What an amazing location/loft .,POS,amazing,location/loft,0
What an excellent experience .,POS,excellent,,0
"What did not make much sense to me was that I could use the microwave to cook eggs , which took longer and made more noise than making them all at once on a frying pan , but I could not use the stove even if I cleaned up after myself .",NEG,,,1
What makes this place spectacular is the accessible roof deck overlooking the State House and Boston Common .,POS,spectacular,place,0
"When I asked Tiffany for some advice on where to go , she was quick to respond with some ideas .",POS,quick,Tiffany,0
"when I contacted the host via airbnb ( since my cell is not roaming ) , he replied in time .",POS,,host,1
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,helpfulness,and,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,helpfulness,Elisa,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,helpfulness,Todd,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,kindness,and,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,kindness,Elisa,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,kindness,Todd,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,most,and,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,most,Elisa,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,most,Todd,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,wonderful,and,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,wonderful,Elisa,0
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,POS,wonderful,Todd,0
"When I had questions about the parking in the neighborhood , Kama responded immediately .",POS,immediately,Kama,0
When my family of five arrived from CA there was no heat on the upper floor of the apartment at all ( and was n't fixed for two days ) .,NEG,,heat,1
When we got there the AC was blasted so it was a nice sanctuary from the heat and a great spot to cool down and relax .,POS,blasted,AC,0
When we got there the AC was blasted so it was a nice sanctuary from the heat and a great spot to cool down and relax .,POS,great,spot,0
When we got there the AC was blasted so it was a nice sanctuary from the heat and a great spot to cool down and relax .,POS,nice,,0
When we got there the AC was blasted so it was a nice sanctuary from the heat and a great spot to cool down and relax .,POS,sanctuary,,0
"When we were challenged in a couple of ways , Tiffany was immediately responsive which was very kind and helpful .",POS,helpful,Tiffany,0
"When we were challenged in a couple of ways , Tiffany was immediately responsive which was very kind and helpful .",POS,immediately,Tiffany,0
"When we were challenged in a couple of ways , Tiffany was immediately responsive which was very kind and helpful .",POS,kind,Tiffany,0
"When we were challenged in a couple of ways , Tiffany was immediately responsive which was very kind and helpful .",POS,responsive,Tiffany,0
"When we were challenged in a couple of ways , Tiffany was immediately responsive which was very kind and helpful .",POS,very,Tiffany,0
where I could leave my luggage before check in -- -- she directed me to the water taxi that would keep my luggage -- -- -,POS,,,1
"While `` meditation room '' is n't the first label I would think to give this listing ( there is also a major construction project at Harvard going on , not too far away ) , I imagine this room is a generally pleasant and good option with the right neighbor .",POS,generally,meditation,0
"While `` meditation room '' is n't the first label I would think to give this listing ( there is also a major construction project at Harvard going on , not too far away ) , I imagine this room is a generally pleasant and good option with the right neighbor .",POS,generally,room,0
"While `` meditation room '' is n't the first label I would think to give this listing ( there is also a major construction project at Harvard going on , not too far away ) , I imagine this room is a generally pleasant and good option with the right neighbor .",POS,good,meditation,0
