raw_words,sentiment,aspect,opinion,subjectivity
Were lucky she lived to tell the tale and lucky too she tells it so well .,POS,,lucky,0
Were lucky she lived to tell the tale and lucky too she tells it so well .,POS,tale,"so well, lucky",0
"What I liked about this book was that it gave three different perspectives from within the same family and time frame , and also that it did n't sensationalize the abuse , but did give it appropriate coverage .",POS,book,liked,0
"What a book , that 's all I can say !",NEG,book,,1
"What a fascinating story , and so well written !",POS,,well,0
"What a fascinating story , and so well written !",POS,story,fascinating,0
What a great and interesting book .,POS,book,"great, interesting",0
What a great book ! !,POS,book,great,0
What a great book but very disturbing what this child endured .,NEG,what,very disturbing,0
What a great book but very disturbing what this child endured .,POS,book,great,0
What a great book for the lay person .,POS,book,great,0
What a great job .,POS,job,great,0
What a great read !,POS,read,great,0
What a horrid way for a child to grow up !,NEG,,horrid,0
What a joy .,POS,,joy,0
What a nightmare for them .,NEG,,nightmare,0
"What a richly described history , every page overflows with the base facts of life , and energized by the innate human urge to survive .",POS,history,richly,0
"What a richly described history , every page overflows with the base facts of life , and energized by the innate human urge to survive .",POS,page,,1
What a sad state of affairs .,NEG,,sad,0
What a wonderful series !,POS,series,wonderful,0
What an amazing and hear wrenching read .,NEG,,wrenching,0
What an amazing and hear wrenching read .,POS,,amazing,0
What an amazing book ! ! !,POS,book,amazing,0
"What an incredible telling of the past , present , and impending future of cancer and cancer treatment .",POS,,incredible,0
What could have been a dry textbook of voluminous facts becomes an awe-inspiring journey through the history and future of cancer .,POS,textbook,awe-inspiring,0
What happened is that I wasted about 10 days .,NEG,,,1
What was a bit unrealistic was Anna 's sudden recovery from her depression - it ended rather abruptly and did not seem plausible but her new relationship was very predictable..,NEG,,,1
"What we once called a pot-boiler , this work of historical fiction is a quick read and reminds me of early ( and interesting ) Clive Cussler .",POS,work of historical fiction,,1
"When I actually get time to sit down and read ( Kids , grandkids , Job ) , Kellerman grabs my attention with ease and transports me quickly into Rina and Peter 's adventures .",POS,Kellerman,,1
"When I actually get time to sit down and read ( Kids , grandkids , Job ) , Kellerman grabs my attention with ease and transports me quickly into Rina and Peter 's adventures .",POS,Rina and Peter 's adventures,,1
"When I am lying in bed reading her on my Kindle , I thoroughly enjoy that judgmental ( bitchy ) part of myself that critically assesses the twists and turns of her plots ( How likely is THAT to happen ? )",POS,twists and turns,thoroughly enjoy,0
When I got it in the mail I was hesitant because it was longer than expected .,NEG,,longer,0
When I read her books which I enjoy immensely I do n't care about the whodunit aspect but the situations which the characters find themselves in .which makes the stories so memorable .Hopefully in time her books will be like Dickens .,POS,books,"enjoy immensely, NULL",0
When I read her books which I enjoy immensely I do n't care about the whodunit aspect but the situations which the characters find themselves in .which makes the stories so memorable .Hopefully in time her books will be like Dickens .,POS,stories,so memorable,0
"When I read that Ken Burns had taken this book for a TV Series , it caught my attention .",POS,,,1
When characters were defined and interesting and mysterious waited until the end to be solved,POS,characters,"mysterious, interesting",0
"When he gets twinned with an equally unlikable other self , and the two of them do little but squabble or sulk , it became almost enough to make me stop even in the concluding book of a series .",NEG,,,1
"When reading this book , I get this strong feeling of the author often going sideways , distracted by every new name and continue on to meander and babble about irrelevant people & facts .",NEG,book,,1
"Where the book sort of fell apart for me , and where I had to take a break from reading , was in the endless chapters about chemotherapy drug trials .",NEG,endless chapters,,1
Whether EM is truly comprehensive is debatable I guess .,NEG,EM,debatable,0
"While I enjoyed the first 3 very much , sometimes for the flashback sub-plots more than the mysteries , this one had a sub-par plot and mystery .",POS,first 3,enjoyed,0
"While I have read a lot about Alexander the Great and his times , and about Egypt , I certainly am not Egyptology expert.There is a vast mass of information here that is fascinating , but unfortunately , it is impossible to differentiate between what is true and what is fiction.Furthermore , while Adams is a good writer , so much prose is too dense to really be interesting .",NEG,information,unfortunately,0
"While I have read a lot about Alexander the Great and his times , and about Egypt , I certainly am not Egyptology expert.There is a vast mass of information here that is fascinating , but unfortunately , it is impossible to differentiate between what is true and what is fiction.Furthermore , while Adams is a good writer , so much prose is too dense to really be interesting .",NEG,prose,,1
