raw_words,sentiment,aspect,opinion,subjectivity
"the performance never lags , it meets the 10 - 12 hour battery life promise in my usage tests , and it ' s quickly become my go - to computer for both home and work .",POS,battery life,,1
the performance of my chromebook is the issue .,NEG,chromebook,,1
"the pic quality is pretty good , though not 4k , the sound is pretty good for a laptop that is less than a half inch thick and weighs less than 3 pounds .",POS,sound,,1
the picture clarity is amazing and the backlit keyboard is awesome .,POS,backlit keyboard,awesome,0
the picture clarity is amazing and the backlit keyboard is awesome .,POS,picture clarity,amazing,0
the picture quality is very good and the book itself is responsive and fast .,POS,book,"fast, responsive",0
the picture quality is very good and the book itself is responsive and fast .,POS,picture quality,good,0
the picture quality seems .,NEG,picture quality,,1
"the picture was very bright and clear , the back - lit keyboard was a very nice feature , and it seemed like a good value for the price .",POS,,good,0
"the picture was very bright and clear , the back - lit keyboard was a very nice feature , and it seemed like a good value for the price .",POS,back - lit keyboard,nice,0
"the picture was very bright and clear , the back - lit keyboard was a very nice feature , and it seemed like a good value for the price .",POS,picture,"bright, clear",0
the pixels are currently stuck .,NEG,pixels,stuck,0
"the plastic seems sturdy , the keys don ' t stick * , the mousepad feels pleasant .",POS,keys,' t stick,0
"the plastic seems sturdy , the keys don ' t stick * , the mousepad feels pleasant .",POS,mousepad,pleasant,0
"the plastic seems sturdy , the keys don ' t stick * , the mousepad feels pleasant .",POS,plastic,sturdy,0
the plastic that borders the screen kind of comes out ever so slightly .,NEG,screen,,1
the playstore its immature .,NEG,playstore,immature,0
the plugs are good and bad .,NEU,plugs,good and bad,0
"the power button is no longer on the keyboard , but is instead on the side of the machine which is fine .",POS,power button,fine,0
the premium feel combined with the charming simplicity of chrome os really gives it a stunning experience .,POS,,"stunning, premium",0
the premium feel combined with the charming simplicity of chrome os really gives it a stunning experience .,POS,chrome os,charming,0
the price is right too .,POS,,right,0
the price was great during prime days .,POS,,great,0
the pricing was too good to pass up and i ' ve really been pleased with the product .,POS,product,"pleased, good",0
the pro is by far the best .,POS,pro,best,0
the pro worked great until now .,POS,pro,great,0
the problem is that it never charged .,NEG,,,1
the problem with it is that it freezes from time to time .,NEG,,,1
the processor is very snappy and will likely never be an issue for anything a normal chromebook user would need it for .,POS,processor,snappy,0
the product came highly recommended .,POS,product,recommended,0
"the product is great , but the customer support is horrible .",NEG,customer support,horrible,0
"the product is great , but the customer support is horrible .",POS,product,great,0
the product looks reasonable at this price range .,POS,product,reasonable,0
the programs run great with no lag time .,POS,programs,great,0
"the pros definitely outweigh the cons , earning this chromebook 5 stars .",POS,chromebook,,1
the quality is is meh .,NEG,the quality,,1
the quality is terrible ( both versions ) for such a pricey product .,NEG,,terrible,0
the quality is terrible ( both versions ) for such a pricey product .,NEG,product,pricey,0
"the quality of this unit exceeds my expectations , and if feels solidly built while still very thin and light .",POS,unit,"solidly, thin, light",0
the ram is expandable ; i bought 8 gb additional and installed myself fairly easily .,POS,ram,expandable,0
"the reason for 3 stars is due to that i have a rickety feeling when touching middle of the right side frame of the screen , it doesn ' t affect to screen , i am not sure it is faulty or normal , kind of uncomfortable to hold in tablet mode .",NEG,tablet mode,uncomfortable,0
the reason why i ' m giving this laptop a two star is because overall i think the quality of it is good especially for the price .,POS,laptop,"good, good",0
"the replacement i got was much better , but still too slow for my expectations .",NEG,replacement,slow,0
"the responses in the faq are wrong , this does not have 16 gb of ram , almost gave it a 1 star bexause of this reason .",NEG,responses,wrong,0
the retina screen does an excellent job of not tiring my eyes after a long day of computer work .,POS,retina screen,excellent,0
the retina screen is amazing .,POS,retina screen,amazing,0
the return procedure is so elaborate that i may decide to just write this purchase up as one big mistake .,NEG,return procedure,elaborate,0
the rig works better than advertised .,POS,rig,better,0
the rub is that chromeos itself is so limited in functionality that it is probably the most secure os platform out there .,NEG,chromeos,,1
"the sad part is i truly do like acer products , but this made me rethink this purchase .",NEG,acer products,sad,0
"the sad part is i truly do like acer products , but this made me rethink this purchase .",POS,acer products,like,0
"the screen ' s color gamut is only 50 % ntsc , but as i don ' t perform image editing with it , this hasn ' t mattered .",NEG,screen ' s color gamut,,1
the screen blacks out and apple has refused to fix it .,NEG,apple,,1
the screen blacks out and apple has refused to fix it .,NEG,screen,,1
the screen display is absolutely amazing and totally blows me away .,POS,screen display,amazing,0
the screen does look good .,POS,screen,good,0
the screen does not wobble as there is a good amount of friction holding it where you put it .,NEU,screen,,1
the screen flashes for a second every 30 seconds or so .,NEG,screen,,1
the screen hinge feels weak .,NEG,screen hinge,weak,0
the screen hinge is super strong and it ' s hard to imagine it breaking unless you dropped it .,POS,screen hinge,strong,0
"the screen is a little smaller , but it ' s touch and even higher resolution .",NEU,screen,smaller,0
"the screen is a little smaller , but it ' s touch and even higher resolution .",POS,screen,"touch, higher",0
the screen is also crisp and the speakers are punchy for a laptop .,POS,speakers,punchy,0
"the screen is beautiful , and the speakers are very nice .",POS,screen,beautiful,0
"the screen is beautiful , and the speakers are very nice .",POS,speakers,nice,0
the screen is bright and color spread is good .,POS,color spread,good,0
the screen is bright and color spread is good .,POS,screen,bright,0
the screen is clear and bright and the system doesn ' t lag unless i have a large number of tabs open .,POS,screen,"clear, bright",0
the screen is clear and bright and the system doesn ' t lag unless i have a large number of tabs open .,POS,system,,1
the screen is crisp and bright .,POS,screen,"bright, crisp",0
the screen is excellent .,POS,screen,excellent,0
the screen is fantastic .,POS,screen,fantastic,0
"the screen is good , the tablet mode is nice , and the keyboard has a good feel .",POS,keyboard,,1
